,city,decade,Income ($)
13242,Tashkent,1890,38600
13243,Monrovia,1920,20900
13244,Grytviken,1920,11600
13245,Banjul,1910,6500
13246,Kinshasa,1930,9300
13247,Papeete,1940,9300
13248,Saint-Pierre,1930,9300
13249,Cayenne,1930,20900
13250, Europe,20,9000
13251,Bissau,1940,11600
13252,Abuja,1920,5400
13253,Basse-Terre,20,9000
13254,Tunis,19,38600
13255,Warsaw,21,20900
13256,Hamilton,20,34400
13257, Polynesia,18,17200
13258,Baghdad,1950,9000
13259,Kralendijk,20,17200
13260, Europe,20,34400
13261, Oceania,20,11600
13262,Astana,1930,11600
13263,Tegucigalpa,1910,9300
13264,Ouagadougou,20,6500
13265,Dushanbe,1930,5400
13266,Saint-Pierre,1970,20900
13267,Paris,1970,11600
13268,Diego Garcia,1950,11600
13269,Chisinau,1940,11600
13270, Asia,19,20900
13271,Saint-Denis,1920,6500
13272,Dakar,19,20900
13273,Kinshasa,1940,20900
13274,Stockholm,1950,9000
13275, Europe,20,39500
13276,Flying Fish Cove,1970,17200
13277,Montevideo,1950,3100
13278,Singapur,20,20900
13279, Micronesia,18,6500
13280,Maputo,1920,9300
13281,Dili,1920,22200
13282,Cairo,1960,9000
13283,Kralendijk,20,9300
13284, Northern Europe,21,9300
13285,Rome,1970,11600
13286,Tegucigalpa,1970,9000
13287,Beirut,1970,5400
13288, Northern Europe,18,9300
13289,Copenhagen,18,9300
13290,Papeete,1950,9000
13291,Georgetown,1970,20900
13292,Santo Domingo,20,34700
13293,Roseau,1980,5400
13294,Conakry,20,9300
13295,Windhoek,20,6500
13296,Bissau,1950,9300
13297,Beijing,1950,17200
13298,Gibraltar,1960,12400
13299,Jerusalem,1930,24100
13300,Charlotte Amalie,1900,42800
13301,Charlotte Amalie,20,22200
13302, Europe,20,11600
13303,Bishkek,1960,3100
13304,Kralendijk,1970,22200
13305,Baku,1920,43100
13306, Polynesia,21,24100
13307,Sao Tome,1940,11600
13308,Nay Pyi Taw,1940,9300
13309,The Valley,20,9300
13310, South-Eastern Asia,20,9300
13311,Hanoi,1910,25800
13312,Victoria,1960,22200
13313,Ulan Bator,1970,11600
13314,Nay Pyi Taw,1950,9000
13315, Europe,20,17200
13316,Ashgabat,1960,9300
13317,Rome,1930,6500
13318,Prague,1920,9300
13319,Gustavia,1960,17200
13320,Nicosia,1920,25800
13321,Monrovia,1940,9000
13322,Dili,1950,9000
13323,Funafuti,1940,17200
13324,Amsterdam,1950,11600
13325,Vilnius,1950,20900
13326,St. John's,1960,9300
13327,Nassau,1950,22200
13328,Podgorica,1960,9300
13329, Americas,19,20900
13330,Sofia,1970,6500
13331, Europe,19,25800
13332, Europe,19,9000
13333, Asia,19,9300
13334,Yaren,1930,24100
13335, Middle Africa,21,17200
13336,"Douglas, Isle of Man",18,9300
13337,Addis Ababa,1860,34700
13338,Chisinau,1860,3100
13339,Diego Garcia,19,12400
13340,Melekeok,1940,43100
13341,Quito,1960,9000
13342,Kingston,1960,9300
13343,Paramaribo,1970,6500
13344,Islamabad,1960,9000
13345,Yaounde,1970,24100
13346,Georgetown,1920,22200
13347,Mamoudzou,1910,9300
13348, Western Asia,21,9300
13349,Lusaka,19,9300
13350, South-Eastern Asia,21,17200
13351,Madrid,1940,6500
13352,Oranjestad,20,12400
13353,Grytviken,20,6500
13354,Brussels,1910,12400
13355,Vilnius,1970,17200
13356, Europe,20,9300
13357, Europe,19,20900
13358, Asia,19,6500
13359,Maseru,1940,9300
13360,Lisbon,1960,9000
13361,Dodoma,1920,20900
13362,George Town,1960,24100
13363,Vatican City,1960,9300
13364,Singapur,20,22200
13365,Jamestown,1960,12400
13366,Suva,1960,22200
13367,Bangui,1970,11600
13368,Kingston,1960,9000
13369,Male,1950,20900
13370,Belgrade,1950,24100
13371,Alofi,1970,9300
13372,Sofia,1930,39500
13373,Macao,1920,34400
13374,Jerusalem,1950,6500
13375,San Jose,1960,9300
13376,Pago Pago,1960,17200
13377, Europe,19,12400
13378,Mamoudzou,1910,22200
13379, Europe,20,9000
13380, Americas,19,9000
13381,New Delhi,1970,22200
13382,Thimphu,1930,9300
13383,Banjul,1940,12400
13384,Kralendijk,1940,9000
13385,Bujumbura,1930,9000
13386,Lilongwe,20,9300
13387,Adamstown,1960,17200
13388,Damascus,20,11600
13389,Tallinn,1930,9300
13390, Eastern Europe,18,11600
13391,Bandar Seri Begawan,1970,9000
13392,Noumea,1970,9300
13393,Malabo,1960,12400
13394,Dushanbe,20,3100
13395,Abu Dhabi,1960,12400
13396,Rome,1970,9300
13397,Asmara,1940,9300
13398,Ouagadougou,1940,22200
13399,St. George's,1930,9300
13400, Europe,20,9300
13401,Niamey,1840,3100
13402,Windhoek,1920,9300
13403,Addis Ababa,1950,11600
13404, Northern Africa,18,42800
13405,Plymouth,1960,22200
13406, Western Asia,21,11600
13407,Madrid,1890,9300
13408,Kuwait City,1960,34700
13409,Zagreb,1870,45500
13410,St. George's,1930,12400
13411,Saint-Pierre,1920,17200
13412,Buenos Aires,1920,6500
13413,Ankara,20,11600
13414,Tallinn,1920,5400
13415,Chisinau,1930,9300
13416,Bangui,19,6500
13417,Washington,1970,5400
13418,Tarawa,1920,9300
13419,Suva,1970,12400
13420,Tbilisi,20,20900
13421,Niamey,1840,9300
13422,Hong Kong,1920,6500
13423,Abu Dhabi,1900,5400
13424,Flying Fish Cove,1920,20900
13425,New Delhi,1930,11600
13426,Tegucigalpa,1930,22200
13427,Tashkent,1930,9000
13428,Belmopan,1930,6500
13429,Accra,20,3100
13430,Diego Garcia,1930,9300
13431,Adamstown,1940,9300
13432, Asia,19,20900
13433,Kralendijk,1920,25800
13434,San Marino,1960,9300
13435,Windhoek,20,22200
13436,George Town,1940,9300
13437,Brussels,1890,17200
13438,Palikir,1980,9000
13439,Port of Spain,1970,9300
13440,Yaren,1980,17200
13441,Valletta,1970,38600
13442, Europe,20,12400
13443,San Marino,1960,43100
13444,Pristina,1960,12400
13445, Europe,20,9300
13446, Caribbean,21,17200
13447,Kuwait City,1950,9300
13448,Jakarta,20,12400
13449,Dhaka,20,9000
13450,Mogadishu,1980,6500
13451,Kampala,20,9000
13452, Americas,19,5400
13453, Oceania,20,9300
13454,Stockholm,1940,5400
13455,Malabo,1970,12400
13456,Jakarta,1970,9000
13457, Eastern Africa,18,3100
13458,Belgrade,1940,24100
13459,Yaren,19,9000
13460,Niamey,20,25800
13461,Singapur,20,5400
13462,Road Town,1960,11600
13463,Kuwait City,20,43100
13464,Yamoussoukro,20,11600
13465,Tegucigalpa,1940,20900
13466,Seoul,1850,9300
13467,Riga,1950,12400
13468,Mariehamn,1970,25800
13469,Lome,1950,11600
13470,Vilnius,1930,12400
13471,Hong Kong,20,20900
13472,Muscat,1960,11600
13473,Bamako,1920,20900
13474,Ulan Bator,1950,11600
13475,Willemstad,1900,12400
13476,Suva,1960,6500
13477,Niamey,20,5400
13478,Maputo,1950,9300
13479,Gaborone,1950,17200
13480,Roseau,1980,9300
13481,Nuuk,20,9300
13482,Marigot,1920,25800
13483,Mbabane,1970,9000
13484, Oceania,20,9300
13485,Phnom Penh,1970,11600
13486,Funafuti,1960,17200
13487,Port of Spain,1960,9000
13488,Saint-Pierre,1960,17200
13489,Islamabad,1920,9000
13490,Brazzaville,1960,17200
13491,Nay Pyi Taw,1970,11600
13492,Washington,20,11600
13493,Manila,1940,20900
13494,Managua,1970,34400
13495,Tbilisi,1970,9300
13496,Vatican City,1970,17200
13497,Budapest,1970,22200
13498,Prague,1970,9300
13499, Caribbean,20,17200
13500,Nouakchott,1960,12400
13501,Khartoum,20,6500
13502,Dhaka,20,11600
13503,Antananarivo,1900,9300
13504,Dili,20,22200
13505,Asmara,1960,11600
13506,San Jose,1940,25800
13507,Quito,1970,6500
13508,Mogadishu,1970,22200
13509,Mogadishu,1970,12400
13510,Belgrade,1920,17200
13511,San Salvador,1970,9300
13512,Avarua,1890,12400
13513,Kigali,1970,17200
13514,Kathmandu,1940,9300
13515,Honiara,1880,9300
13516,Mexico City,1940,5400
13517,Abuja,1910,5400
13518,Kabul,1950,9000
13519,Mamoudzou,1920,24100
13520,Lisbon,1940,6500
13521,Malabo,1970,20900
13522,Mariehamn,1950,3100
13523, Europe,20,9300
13524, Europe,20,22200
13525,"Douglas, Isle of Man",1900,3100
13526, Europe,20,12400
13527,Brazzaville,19,25800
13528,N'Djamena,1960,20900
13529, Europe,19,9300
13530,Singapur,20,11600
13531,Pyongyang,1960,42800
13532,Ashgabat,1970,11600
13533,N'Djamena,20,9300
13534,Antananarivo,1920,9300
13535, Caribbean,18,34700
13536, Europe,20,17200
13537,Wellington,1930,12400
13538,Port Vila,1910,9000
13539,Stockholm,1930,20900
13540, Oceania,20,22200
13541,Taipei,1940,34400
13542,N'Djamena,1940,11600
13543,Brasilia,20,6500
13544,Oslo,1930,11600
13545,Apia,1930,12400
13546, Europe,19,9300
13547,Basse-Terre,1920,6500
13548,Tegucigalpa,1960,11600
13549,Funafuti,19,12400
13550,Abu Dhabi,1930,9300
13551,Tirana,1930,6500
13552,Warsaw,1930,12400
13553,Mexico City,1930,34700
13554,Gaborone,1960,9000
13555,Lilongwe,1910,24100
13556,Roseau,1910,12400
13557,Budapest,1920,39500
13558, Americas,19,20900
13559,Abuja,1910,9000
13560,Doha,1920,38600
13561,Nairobi,1940,5400
13562, Asia,19,9300
13563, Europe,19,20900
13564,Podgorica,1920,22200
13565,Tunis,1930,11600
13566,Nay Pyi Taw,1960,9300
13567,Beijing,1960,20900
13568,Asmara,1880,17200
13569,Ankara,1940,9000
13570, Americas,19,9300
13571,Hamilton,1930,17200
13572,Saint-Denis,1970,11600
13573,Mbabane,1970,3100
13574,Manama,1960,34400
13575,Mamoudzou,1950,22200
13576,Algiers,19,17200
13577,St. John's,1940,22200
13578,Mexico City,1960,22200
13579,Oslo,1950,39500
13580,Pago Pago,1940,9300
13581,Algiers,1950,22200
13582,London,1960,11600
13583,Charlotte Amalie,20,11600
13584,Nay Pyi Taw,1970,11600
13585,Mariehamn,1950,22200
13586,Luxembourg,1960,6500
13587,Luanda,20,22200
13588,Cairo,20,6500
13589,Bogota,1890,11600
13590,Jamestown,1890,17200
13591,Dili,1890,5400
13592,Ashgabat,1940,9300
13593,Noumea,19,17200
13594, Southern Europe,18,11600
13595, Europe,20,17200
13596, Southern Asia,21,20900
13597,Saint-Denis,20,20900
13598,Juba,1970,6500
13599, Western Asia,18,11600
13600, Asia,19,22200
13601, Americas,19,12400
13602, Americas,19,20900
13603,Thimphu,1930,12400
13604,Accra,1950,9000
13605,New Delhi,1940,5400
13606,Asuncion,1910,9300
13607,Brasilia,1940,9300
13608,Sao Tome,19,34700
13609,San Juan,20,5400
13610,"Douglas, Isle of Man",1940,38600
13611,Basse-Terre,20,6500
13612,Dushanbe,1960,9000
13613,The Valley,1970,38600
13614,El-Aaiun,1970,25800
13615,Monrovia,1970,6500
13616,Kuwait City,1970,6500
13617,Oslo,1950,25800
13618,Mariehamn,1960,9000
13619, Europe,20,9300
13620,Nuuk,1970,24100
13621,Vientiane,1940,6500
13622,Charlotte Amalie,1940,9300
13623,Marigot,1960,9000
13624,Port of Spain,1970,12400
13625,Belgrade,1970,25800
13626,Accra,1950,9300
13627,Jerusalem,1960,11600
13628,Pretoria,20,9300
13629,El-Aaiun,1940,11600
13630,Asuncion,1940,11600
13631,Algiers,1960,5400
13632,Moscow,1950,24100
13633,Oslo,1960,9000
13634,London,1950,17200
13635,Bandar Seri Begawan,20,12400
13636,Luanda,20,9000
13637, Western Europe,18,39500
13638,Funafuti,19,9000
13639,Bridgetown,1950,12400
13640,Tashkent,1960,17200
13641,Wellington,1960,20900
13642,Riga,1960,9300
13643,San Salvador,1980,20900
13644,Amman,1880,17200
13645,Podgorica,1960,34400
13646, Americas,19,9300
13647,Plymouth,1970,9300
13648,Dodoma,1980,9300
13649,Luxembourg,1930,22200
13650,Addis Ababa,1920,9000
13651,Windhoek,1910,9300
13652,Yerevan,20,11600
13653,St. John's,20,9300
13654, Micronesia,21,9000
13655,San Juan,1970,20900
13656,Kigali,20,22200
13657,Baku,1970,17200
13658,Jerusalem,1950,24100
13659, Europe,20,20900
13660,Damascus,1950,9300
13661, Caribbean,20,5400
13662,Jerusalem,1910,24100
13663,Tehran,1930,9000
13664,El-Aaiun,1940,9300
13665,Antananarivo,1900,9300
13666,Nassau,1900,9300
13667,Saint-Denis,1940,9000
13668, Australia and New Zealand,21,9000
13669, Europe,19,9300
13670,Sanaa,1920,25800
13671,Paris,1910,12400
13672,Tirana,1940,11600
13673,Tokyo,1930,20900
13674,Bujumbura,1930,34400
13675,Cairo,1930,22200
13676,Flying Fish Cove,1940,9300
13677,Port-au-Prince,1890,22200
13678,Saint-Pierre,1970,17200
13679,Kuala Lumpur,1960,17200
13680,East Jerusalem,1910,24100
13681,Tokyo,1910,9300
13682,Taipei,1930,34400
13683,Singapur,20,9300
13684,Tunis,1930,20900
13685,Pretoria,20,22200
13686,Panama City,1970,22200
13687,Roseau,1970,9000
13688,Mogadishu,1980,11600
13689, Europe,19,12400
13690,Copenhagen,1920,9300
13691,Dushanbe,1940,9000
13692,Asuncion,1940,5400
13693,Plymouth,1940,9300
13694,Bangui,1930,11600
13695,Praia,1810,17200
13696,Port Vila,1960,22200
13697,Juba,1930,11600
13698,Singapur,1920,17200
13699, Eastern Africa,21,12400
13700,Oslo,1930,12400
13701,Manama,1930,11600
13702, Asia,19,9000
13703,Managua,1930,6500
13704,Stockholm,1930,9300
13705,N'Djamena,19,45500
13706,Tegucigalpa,1960,11600
13707, Europe,19,9300
13708, Asia,19,3100
13709,Kiev,1950,12400
13710,Pago Pago,1950,22200
13711,London,1940,9300
13712,Brazzaville,1960,9300
13713,Thimphu,1930,12400
13714,Alofi,1930,11600
13715,Vilnius,1940,9000
13716,Mexico City,1930,12400
13717,Cayenne,1950,9300
13718,Sofia,1940,9300
13719,Dublin,1920,9300
13720, Americas,19,9300
13721, Europe,20,25800
13722,Porto-Novo,1980,9300
13723,Tirana,1930,11600
13724,Diego Garcia,1940,20900
13725,Juba,1920,9000
13726,Honiara,19,12400
13727,Bratislava,1940,6500
13728,Dublin,1940,5400
13729, Asia,19,20900
13730, Europe,20,6500
13731,Madrid,1890,5400
13732,Asmara,1910,6500
13733,Sofia,1970,17200
13734,Kingstown,1950,9300
13735,Fort-de-France,1920,5400
13736,Kinshasa,1930,6500
13737,Bucharest,1970,22200
13738,Quito,1960,20900
13739, Europe,20,22200
13740,Oslo,1930,9300
13741,Basse-Terre,1920,9300
13742, Eastern Asia,21,6500
13743,Podgorica,1960,9300
13744,Victoria,20,34700
13745,Caracas,1890,9300
13746,Majuro,19,6500
13747, Americas,19,9300
13748, Europe,20,25800
13749,Georgetown,1970,20900
13750,Mbabane,1940,17200
13751,Bern,1910,9000
13752, South America,21,42800
13753,Helsinki,1970,6500
13754,Basse-Terre,1970,12400
13755,Colombo,20,9000
13756,Basse-Terre,1970,22200
13757,Philipsburg,1960,9000
13758,Warsaw,1950,6500
13759,Chisinau,1860,3100
13760,Libreville,1910,20900
13761,Ashgabat,1960,38600
13762,Lilongwe,20,9300
13763,Road Town,1910,9300
13764,Flying Fish Cove,1940,20900
13765,Rome,1920,9300
13766,Ankara,1920,9300
13767,Vatican City,1810,9300
13768,Santiago,1970,9000
13769,Dhaka,20,20900
13770,Washington,1940,6500
13771, Caribbean,20,6500
13772,Road Town,1940,9000
13773,Antananarivo,1940,5400
13774,Andorra la Vella,1890,11600
13775,Longyearbyen,1990,9300
13776, Europe,19,9000
13777, Europe,19,24100
13778, Asia,19,5400
13779,Port Moresby,19,38600
13780,Kampala,1960,5400
13781,Kathmandu,1900,9000
13782,Bogota,1910,6500
13783, Oceania,20,9000
13784,St. George's,1920,17200
13785,East Jerusalem,1930,3100
13786,Santiago,1930,24100
13787,Yaounde,1960,5400
13788,Riga,1960,5400
13789, Southern Asia,18,11600
13790,Dhaka,1950,12400
13791,Dhaka,1980,6500
13792,San Marino,1890,9000
13793,Plymouth,1940,9300
13794,Bridgetown,1920,6500
13795,Papeete,1940,22200
13796,Bissau,1970,9300
13797,Longyearbyen,1960,9300
13798,Thimphu,1960,5400
13799,Jakarta,1880,9300
13800,Bujumbura,19,9300
13801,Harare,1920,5400
13802,Willemstad,1880,12400
13803,Phnom Penh,1970,25800
13804,Monrovia,1970,20900
13805,Nuuk,1880,9300
13806, Asia,19,11600
13807,St. John's,1960,6500
13808,Mexico City,1940,38600
13809,Tehran,1980,9300
13810,Gaborone,1970,17200
13811,Warsaw,1930,17200
13812, Europe,19,12400
13813,Victoria,19,9000
13814, Southern Europe,21,9000
13815,Maseru,20,25800
13816,Banjul,1970,25800
13817, Asia,19,6500
13818,Tbilisi,1890,5400
13819, Eastern Africa,21,3100
13820, Eastern Africa,21,6500
13821, Northern America,21,9300
13822,Lisbon,1930,20900
13823,Beirut,1940,9000
13824,San Marino,1930,11600
13825,Tripolis,1960,11600
13826,Port Moresby,1940,20900
13827,Philipsburg,1950,9000
13828,Porto-Novo,1980,9300
13829,Tegucigalpa,1920,6500
13830,Bujumbura,1920,5400
13831,Nay Pyi Taw,1960,12400
13832,Cockburn Town,1950,3100
13833,Santiago,1870,20900
13834,Abuja,1920,12400
13835,Kabul,1960,5400
13836,Seoul,20,22200
13837,Abuja,1960,20900
13838,Mogadishu,1970,9000
13839,Hamilton,1930,9300
13840,Seoul,1950,6500
13841,Lusaka,20,5400
13842,Port Vila,1960,17200
13843,Mexico City,1960,20900
13844,Yamoussoukro,1950,20900
13845,Bissau,19,9300
13846, Eastern Europe,21,3100
13847,Kinshasa,1880,22200
13848, Americas,19,12400
13849,Rabat,1890,42800
13850, Eastern Asia,18,5400
13851, Asia,19,9300
13852,Montevideo,1970,6500
13853, Oceania,20,43100
13854,Mexico City,1910,12400
13855,Nuuk,1970,20900
13856,Moroni,1970,17200
13857,Kigali,1940,9300
13858,Torshavn,1970,11600
13859,Baku,1920,22200
13860,Maseru,1950,20900
13861,Philipsburg,1940,9300
13862,Bangkok,1920,9300
13863, Americas,19,9300
13864,Saint Helier,1970,9000
13865,Kingston,1970,12400
13866,Chisinau,1950,9300
13867,Vaduz,1910,22200
13868, Polynesia,21,9300
13869,Stockholm,1880,5400
13870,Tirana,1940,9300
13871,Vienna,1920,12400
13872,Fort-de-France,1940,20900
13873,Algiers,19,34400
13874, Europe,20,20900
13875,Saint Helier,1950,12400
13876,Luanda,20,17200
13877,Hong Kong,1920,11600
13878,Nuuk,1950,17200
13879, Europe,19,38600
13880,Stockholm,1880,12400
13881,Nassau,1950,24100
13882,Hagatna,1970,9300
13883, Eastern Europe,21,9300
13884,Gaborone,1970,25800
13885,San Jose,1960,11600
13886, Asia,19,12400
13887,St. George's,1930,9300
13888, Europe,20,34700
13889, Asia,19,9300
13890,Rabat,1940,3100
13891,Gibraltar,1930,20900
13892,Ankara,1900,5400
13893,Dublin,1960,20900
13894, Southern Asia,21,9300
13895,Bishkek,1970,22200
13896,Montevideo,20,24100
13897, Europe,20,22200
13898,Tarawa,19,11600
13899, Americas,19,20900
13900, Americas,19,38600
13901,Belmopan,1940,43100
13902,Macao,1930,9300
13903,San Jose,1950,9300
13904,Bern,1880,20900
13905,Kiev,1950,9300
13906,Mexico City,1940,11600
13907,Helsinki,1940,6500
13908,Funafuti,1930,38600
13909,Libreville,1940,20900
13910,Athens,1920,11600
13911,Maseru,1940,39500
13912,Antananarivo,1950,42800
13913,Suva,1960,5400
13914,St. George's,1930,6500
13915,Hamilton,1940,12400
13916, Europe,19,5400
13917,Rabat,19,24100
13918,Kigali,1950,9300
13919,Addis Ababa,1950,9300
13920,Nuuk,20,11600
13921,Moscow,1950,12400
13922,Baku,1900,6500
13923,Quito,1940,9300
13924, Asia,19,6500
13925,Saint-Pierre,1930,12400
13926, Europe,19,9300
13927,Havana,1920,9300
13928,Belgrade,1930,22200
13929,Bangkok,1940,11600
13930,Bandar Seri Begawan,1940,9300
13931,Nassau,1940,22200
13932,Port Vila,1940,9000
13933,N'Djamena,1960,3100
13934,Maputo,1940,25800
13935,Saipan,1910,24100
13936,Wellington,19,9000
13937,Havana,1940,22200
13938,Conakry,1930,25800
13939, Eastern Asia,18,6500
13940,Minsk,1910,11600
13941,Moroni,20,12400
13942,Belmopan,20,6500
13943,Riyadh,20,17200
13944,Andorra la Vella,1950,11600
13945,Pago Pago,1920,9000
13946, Central America,21,11600
13947,Skopje,1970,12400
13948, Europe,20,11600
13949,Port-aux-Francais,20,24100
13950,Seoul,1970,34400
13951,Gaborone,1930,9000
13952,Saint-Denis,20,42800
13953, Americas,19,17200
13954,Bratislava,1910,17200
13955, Europe,20,6500
13956,Charlotte Amalie,20,9300
13957,Accra,1900,25800
13958,Panama City,1920,9300
13959,Tbilisi,1910,3100
13960,Bangui,1960,17200
13961,Prague,1970,22200
13962,Papeete,1960,11600
13963,Djibouti,1970,3100
13964,Jakarta,1970,6500
13965,Adamstown,1970,9000
13966, Oceania,20,5400
13967,Buenos Aires,20,17200
13968, Oceania,20,34400
13969,Marigot,1960,9000
13970,George Town,1970,34700
13971,Victoria,1920,9300
13972,Mamoudzou,1930,12400
13973,Paramaribo,1940,9300
13974,Port Vila,1960,12400
13975,Mogadishu,1980,9000
13976,Mexico City,1940,17200
13977,Luanda,1970,12400
13978,Algiers,1950,9000
13979,Mariehamn,1970,25800
13980,Kingston,1970,11600
13981, Asia,20,6500
13982,Nuku'alofa,1940,17200
13983,Malabo,1940,17200
13984,Dodoma,1980,11600
13985,San Juan,20,9300
13986,Yaounde,20,9000
13987,Castries,1900,6500
13988,Baghdad,1920,17200
13989,The Valley,1960,9300
13990,Athens,1860,11600
13991,Kigali,1940,12400
13992,Apia,1960,6500
13993,Stanley,1890,9300
13994,Ouagadougou,1840,11600
13995,Flying Fish Cove,1890,12400
13996,Saint-Pierre,1960,24100
13997,Gustavia,1940,12400
13998,Freetown,1950,17200
13999,San Juan,1950,5400
14000,Pristina,1960,11600
14001,Saint-Denis,1930,22200
14002,Palikir,1930,12400
14003,Mogadishu,1940,12400
14004,Palikir,1940,24100
14005,Ashgabat,1930,6500
14006,Ankara,1950,17200
14007, South America,20,24100
14008,Kiev,1920,9300
14009,Madrid,1950,12400
14010,Praia,1960,11600
14011,Brazzaville,20,34700
14012,Kabul,1900,39500
14013, Americas,19,20900
14014,Belmopan,1950,9300
14015,Freetown,1950,9000
14016,Ottawa,1970,9300
14017,Oranjestad,1960,42800
14018, Middle Africa,18,9300
14019, Europe,20,24100
14020,Rabat,1850,9300
14021, Americas,19,9000
14022,Tunis,1880,9300
14023,Kingston,1880,5400
14024, Americas,19,12400
14025,Kabul,1950,22200
14026,London,1940,9300
14027,Dublin,1950,6500
14028,Brazzaville,1920,9000
14029,Port Vila,1970,5400
14030,Paris,1950,9000
14031, Asia,19,17200
14032,Brussels,1960,12400
14033, Americas,19,12400
14034, Europe,20,3100
14035,Muscat,1950,5400
14036, Europe,20,3100
14037, Middle Africa,18,9300
14038,Kingston,1960,17200
14039,Kathmandu,1950,20900
14040,Brussels,1980,17200
14041,Plymouth,1910,20900
14042,Saint-Pierre,1960,20900
14043,Charlotte Amalie,1900,6500
14044, Eastern Asia,18,6500
14045,George Town,21,9300
14046, Americas,19,34400
14047,Baghdad,20,22200
14048, Europe,20,43100
14049,Dakar,1960,17200
14050,Oranjestad,20,6500
14051,Taipei,20,20900
14052,Accra,1940,6500
14053,Tehran,1940,22200
14054,Guatemala City,1930,17200
14055,Oranjestad,1940,22200
14056, Europe,19,9300
14057,Phnom Penh,1970,24100
14058,Papeete,2000,20900
