,city,year,Income ($)
14057,Phnom Penh,1970,24100
14058, Oceania,21,20900
14059, Nepal,20,9300
14060, Virgin Islands (US),20,6500
14061, Latvia,20,22200
14062, British Indian Ocean Territory,20,11600
14063, Guernsey and Alderney,20,12400
14064, Aruba,20,17200
14065, Mozambique,20,34400
14066, Guinea,20,9000
14067, Ecuador,20,17200
14068, Thailand,19,24100
14069, Nicaragua,20,22200
14070, Bhutan,20,25800
14071,Managua,1930,25800
14072,Valletta,1970,11600
14073, Oceania,21,9300
14074, Bangladesh,20,5400
14075,Bridgetown,1930,17200
14076, Romania,20,22200
14077, Bangladesh,20,5400
14078, Congo The Democratic Republic Of The,20,11600
14079, Bhutan,20,12400
14080,Rome,1970,6500
14081, Africa,21,6500
14082, Samoa,20,9000
14083, Malawi,20,42800
14084, Antigua And Barbuda,20,22200
14085, United Arab Emirates,20,6500
14086, Colombia,19,38600
14087, Northern Mariana Islands,20,9300
14088, Western Africa,21,34400
14089, Ecuador,20,17200
14090, Sudan,20,17200
14091, Turkey,20,6500
14092, Palestinian Territory Occupied,20,3100
14093, Yemen,20,3100
14094, Morocco,20,9300
14095,St. George's,1940,5400
14096,Valletta,1930,34400
14097, Mayotte,20,9300
14098," Bonaire, Sint Eustatius and Saba",19,22200
14099, Western Sahara,20,34400
14100,Sucre,1920,9300
14101, Mauritius,20,11600
14102, Wallis And Futuna Islands,20,20900
14103, Taiwan,20,17200
14104, Mayotte,20,22200
14105, Seychelles,20,5400
14106, Turkey,20,17200
14107,Apia,1930,9000
14108, Pakistan,20,20900
14109, Europe,21,9000
14110,Skopje,1920,24100
14111, Caribbean,21,12400
14112, Europe,21,9000
14113, Nicaragua,20,9300
14114, French Guiana,20,9000
14115, Tuvalu,19,12400
14116, Cook Islands,20,12400
14117,West Island,1970,22200
14118, Ireland,20,11600
14119,Sofia,1970,9300
14120,Suva,1930,17200
14121,Papeete,1940,9300
14122, Iceland,20,20900
14123, Mauritius,20,11600
14124, Kuwait,20,22200
14125, Zambia,20,11600
14126, Andorra,20,22200
14127, Saint Helena,19,9000
14128, British Indian Ocean Territory,20,5400
14129, Wallis And Futuna Islands,19,11600
14130,Port Moresby,1920,11600
14131, Oceania,18,9000
14132, Mexico,20,11600
14133, Greenland,20,9300
14134,Athens,1910,12400
14135, French Guiana,19,9000
14136,Apia,1940,25800
14137, Bhutan,19,17200
14138, Liechtenstein,20,12400
14139, Saint-Barthelemy,19,6500
14140, Maldives,20,6500
14141, Pitcairn Island,20,9300
14142, Slovenia,19,11600
14143, Taiwan,20,9000
14144, Israel,20,9300
14145, Algeria,19,11600
14146, Eastern Africa,18,3100
14147, Malawi,19,22200
14148,Jamestown,1930,9300
14149,Kingston,1920,9300
14150, United States,20,9300
14151, Argentina,20,6500
14152, Caribbean,21,9300
14153, New Caledonia,20,9000
14154, Caribbean,21,9300
14155, American Samoa,19,24100
14156, El Salvador,20,25800
14157, Bahrain,19,20900
14158, Andorra,20,22200
14159, Solomon Islands,19,9300
14160,Tokyo,1950,11600
14161,Chisinau,1950,9300
14162, American Samoa,19,9000
14163, Italy,19,12400
14164, Bhutan,19,6500
14165,Oranjestad,1930,22200
14166,Mariehamn,1920,5400
14167,Kathmandu,1940,20900
14168, Uruguay,19,9300
14169, Aruba,20,9000
14170, Burkina Faso,20,9300
14171,Avarua,1940,11600
14172, Eastern Africa,18,22200
14173,Belgrade,1890,25800
14174, Serbia,20,25800
14175, Romania,19,5400
14176, Kosovo,20,9000
14177, Taiwan,20,9000
14178, Gambia The,20,6500
14179, Montserrat,19,17200
14180, Guinea-Bissau,20,17200
14181, Haiti,20,3100
14182, Netherlands The,20,11600
14183,Skopje,1960,20900
14184, Indonesia,20,34400
14185,Basseterre,1920,3100
14186, Bolivia,20,9000
14187, Barbados,20,22200
14188, South Africa,20,12400
14189, Philippines,20,9300
14190, Taiwan,20,9300
14191, Australia,19,20900
14192, Guernsey and Alderney,19,11600
14193, Iraq,19,11600
14194,Buenos Aires,1930,24100
14195, Belgium,20,5400
14196, Croatia (Hrvatska),19,11600
14197, France,19,12400
14198,Diego Garcia,1950,42800
14199, Nauru,20,20900
14200, Laos,19,12400
14201, Puerto Rico,20,9300
14202, Dominican Republic,20,3100
14203, Brunei,20,24100
14204,Papeete,1940,24100
14205, Northern Europe,18,17200
14206, Russia,20,9300
14207, Indonesia,19,11600
14208,Helsinki,1950,9000
14209, Niue,20,3100
14210, Malawi,20,12400
14211,Funafuti,1960,9300
14212, Iceland,20,3100
14213,Oranjestad,1960,6500
14214,West Island,1970,20900
14215, Hungary,20,20900
14216, Costa Rica,19,9000
14217, Bosnia and Herzegovina,19,6500
14218, Western Sahara,19,6500
14219, Libya,20,9000
14220, Saint-Barthelemy,20,22200
14221, Haiti,19,11600
14222, French Polynesia,19,6500
14223, Romania,20,11600
14224, Vanuatu,19,20900
14225, Antigua And Barbuda,19,6500
14226, Mongolia,20,9300
14227, Equatorial Guinea,20,34400
14228, Caribbean,18,20900
14229, Central America,21,12400
14230, Pitcairn Island,20,9300
14231, Oceania,21,9300
14232, Turkmenistan,20,3100
14233, Guatemala,20,9300
14234, Dominica,19,11600
14235, Burkina Faso,20,22200
14236, Equatorial Guinea,19,9000
14237,Funafuti,1930,5400
14238, Equatorial Guinea,20,5400
14239, Guadeloupe,20,12400
14240, Venezuela,20,9000
14241, Caribbean,19,9300
14242, Latvia,19,9000
14243, Wallis And Futuna Islands,19,12400
14244, Marshall Islands,20,17200
14245, France,19,39500
14246, United Arab Emirates,20,17200
14247, Afghanistan,19,5400
14248, Guadeloupe,19,9000
14249, Cayman Islands,19,12400
14250,Noumea,1940,22200
14251, Virgin Islands (British),20,11600
14252, Europe,21,9300
14253, Asia,21,12400
14254, Western Europe,18,5400
14255, El Salvador,20,11600
14256, Europe,21,11600
14257, Turkey,19,25800
14258, Brazil,20,11600
14259, San Marino,19,6500
14260, Ecuador,19,5400
14261,Bishkek,1950,9000
14262, Cuba,20,5400
14263, Guyana,19,9300
14264, Bhutan,20,34400
14265, Kuwait,19,25800
14266, Caribbean,19,9000
14267, Swaziland,19,24100
14268, Tajikistan,19,3100
14269, Colombia,20,12400
14270, Western Asia,18,9300
14271, United Kingdom,20,17200
14272, Anguilla,19,34700
14273, Virgin Islands (British),20,11600
14274, Canada,20,24100
14275, Wallis And Futuna Islands,20,17200
14276,Mariehamn,1920,34700
14277, Paraguay,20,34400
14278, Panama,20,17200
14279, Guadeloupe,19,9000
14280,Saint Helier,1930,11600
14281, Slovenia,19,9000
14282, Lebanon,19,9300
14283,Reykjavik,1940,17200
14284,Tirana,1930,5400
14285, Western Africa,21,9000
14286, Solomon Islands,19,22200
14287, Greenland,20,5400
14288,Bujumbura,1970,9300
14289, Namibia,19,22200
14290, Guinea-Bissau,19,9300
14291, Falkland Islands,20,22200
14292, Nigeria,20,9300
14293, Bosnia and Herzegovina,20,24100
14294,Road Town,1930,9000
14295, Guam,20,9000
14296,Willemstad,1930,9300
14297, Suriname,19,24100
14298, Turks And Caicos Islands,20,9300
14299, Mexico,20,17200
14300,Baku,1940,25800
14301,Rome,1920,6500
14302, Panama,19,9300
14303,Jerusalem,1960,6500
14304, Cuba,20,25800
14305, British Indian Ocean Territory,19,12400
14306, Nauru,20,9300
14307, Japan,19,24100
14308, Ghana,19,9300
14309,Ouagadougou,1940,9300
14310, Caribbean,21,9000
14311, Palau,20,11600
14312, Aruba,20,9300
14313, Svalbard And Jan Mayen Islands,19,22200
14314, Ghana,19,20900
14315, Sao Tome and Principe,19,9300
14316,Vaduz,1920,22200
14317, Uzbekistan,20,20900
14318, Burundi,20,12400
14319, Trinidad And Tobago,19,6500
14320, Greece,19,42800
14321, Denmark,20,11600
14322, Spain,20,20900
14323,Guatemala City,1940,24100
14324,Belgrade,1940,5400
14325, Latvia,19,5400
14326,Hanoi,1940,20900
14327, Guadeloupe,19,3100
14328, Vietnam,19,17200
14329, Georgia,20,5400
14330,Ankara,1920,12400
14331, Western Africa,21,9300
14332,Juba,1930,9000
14333,Moroni,1970,6500
14334, Western Sahara,20,17200
14335, Mali,20,9000
14336, Americas,18-21,9000
14337, Somalia,19,9300
14338, Guatemala,20,22200
14339, Sri Lanka,19,9300
14340, Nigeria,20,34400
14341, Peru,19,17200
14342, Panama,20,17200
14343, Chad,20,34700
14344, Montserrat,20,24100
14345, Hungary,20,5400
14346, El Salvador,20,17200
14347,Canberra,1920,22200
14348, South Africa,20,12400
14349, Chad,20,34400
14350, Cyprus,20,17200
14351, Saint-Barthelemy,20,17200
14352, Svalbard And Jan Mayen Islands,20,12400
14353, Hong Kong S.A.R.,20,9300
14354,Pristina,1930,34400
14355, Guatemala,20,9300
14356, Georgia,19,11600
14357, Seychelles,19,17200
14358, Somalia,20,9000
14359, Caribbean,21,12400
14360,St. George's,1930,3100
14361, Somalia,20,9300
14362, Djibouti,20,9300
14363, El Salvador,20,9000
14364, Pitcairn Island,20,11600
14365,Jamestown,1950,6500
14366, Czech Republic,20,9300
14367, Aland Islands,19,12400
14368,San Juan,1950,11600
14369, Chile,20,17200
14370,Mariehamn,1920,34400
14371,Mogadishu,1940,9000
14372, Reunion,19,20900
14373, Moldova,20,5400
14374, Guinea,20,20900
14375,West Island,1930,9000
14376, Guernsey and Alderney,20,34400
14377, Namibia,19,12400
14378, Antigua And Barbuda,20,12400
14379, Guyana,20,11600
14380,Tokyo,1930,9300
14381, Sierra Leone,19,9300
14382, Guyana,20,42800
14383, Korea South,20,9300
14384, Saint-Martin (French part),20,3100
14385, Swaziland,20,17200
14386, Djibouti,20,9000
14387,George Town,1940,6500
14388, Puerto Rico,19,17200
14389, Paraguay,19,22200
14390, South Georgia,20,5400
14391, Gambia The,20,9000
14392, Burkina Faso,20,9000
14393, Jersey,20,24100
14394, Micronesia,20,25800
14395,Kathmandu,1950,34700
14396,Stockholm,1880,9000
14397, Syria,19,9300
14398, Hungary,20,38600
14399, Samoa,20,17200
14400,Zagreb,1940,11600
14401,Athens,1930,25800
14402, Morocco,19,12400
14403, France,20,5400
14404, Sint Maarten (Dutch part),20,9300
14405, Cocos (Keeling) Islands,20,34400
14406, France,19,9300
14407, Macedonia,19,9000
14408,Monaco,1950,9300
14409, Turkey,19,9000
14410, Uruguay,20,12400
14411, Tajikistan,19,25800
14412, New Caledonia,20,12400
14413, Eastern Africa,21,17200
14414, Kyrgyzstan,20,12400
14415, Kazakhstan,20,9300
14416,Plymouth,1940,9000
14417, Montserrat,19,39500
14418, Montserrat,19,6500
14419, Southern Europe,18,5400
14420, Korea South,19,22200
14421, Afghanistan,19,9300
14422, Europe,21,20900
14423, Cocos (Keeling) Islands,20,6500
14424, Asia,21,34700
14425,New Delhi,1970,9300
14426,Port Moresby,1960,3100
14427, Afghanistan,19,9000
14428, Korea South,20,9300
14429, New Caledonia,19,9000
14430, Vanuatu,20,25800
14431, Guam,19,17200
14432, Cameroon,19,9000
14433, Mauritius,20,22200
14434, Jordan,20,24100
14435, Kazakhstan,19,6500
14436, Canada,19,9000
14437, Croatia (Hrvatska),19,11600
14438, Mauritania,20,20900
14439, Slovenia,20,25800
14440, Americas,18-21,12400
14441, Brunei,20,6500
14442, Panama,20,12400
14443, Tajikistan,20,20900
14444,Bridgetown,1920,17200
14445, Venezuela,19,17200
14446,San Juan,1950,5400
14447,Prague,1940,17200
14448, Central African Republic,19,6500
14449, Gambia The,19,20900
14450,Tegucigalpa,1920,9000
14451, Kuwait,19,11600
14452, Georgia,20,12400
14453, Pitcairn Island,20,22200
14454,Ulan Bator,1930,11600
14455,Sofia,1940,17200
14456,Palikir,1930,9300
14457, Belize,19,9000
14458, Saint-Barthelemy,20,20900
14459, Norway,20,43100
14460, Jersey,20,22200
14461, Greenland,20,20900
14462,Gustavia,1950,9000
14463, Somalia,19,9300
14464,Lilongwe,1940,9300
14465,Tirana,1960,11600
14466, Barbados,19,6500
14467,Saint-Denis,1920,12400
14468, Central African Republic,20,9300
14469, Dominican Republic,20,9000
14470, Cape Verde,20,9300
14471,Lilongwe,1940,9300
14472, Malaysia,20,34400
14473, Haiti,19,11600
14474, Moldova,19,22200
14475, Virgin Islands (British),20,17200
14476,Windhoek,1960,34400
14477, Costa Rica,20,12400
14478, British Indian Ocean Territory,20,20900
14479, Southern Europe,18,9300
14480, Aland Islands,19,12400
14481, Cuba,20,5400
14482,Kathmandu,1960,6500
14483, France,20,6500
14484, Asia,21,9300
14485, Liberia,20,6500
14486,Pristina,1940,17200
14487,San Marino,1940,3100
14488, Taiwan,20,11600
14489, Aruba,19,11600
14490, Gabon,20,12400
14491," Bonaire, Sint Eustatius and Saba",20,17200
14492,Dakar,1940,12400
14493, Bolivia,20,12400
14494,Philipsburg,1940,9300
14495, Mali,20,20900
14496, Tanzania,20,5400
14497, Niger,20,9300
14498, Tonga,19,34400
14499, Malawi,20,12400
14500, Guernsey and Alderney,19,9000
14501, New Caledonia,20,39500
14502, French Southern Territories,19,22200
14503, Bosnia and Herzegovina,19,9000
14504, Bahamas The,19,9300
14505,Yaounde,1930,24100
14506, Guinea,19,24100
14507, Western Africa,18,17200
14508, Malawi,19,9300
14509,Tunis,1950,6500
14510, Caribbean,21,6500
14511, Gibraltar,20,11600
14512, Western Africa,18,49000
14513, Montserrat,19,9300
14514, Slovakia,20,11600
14515, Iceland,19,42800
14516,Bandar Seri Begawan,1970,12400
14517, Gabon,20,6500
14518, Burundi,20,17200
14519, Burundi,19,38600
14520, Eritrea,19,25800
14521, Iraq,19,6500
14522,Tokyo,1890,17200
14523,Tirana,1960,20900
14524, France,19,9300
14525,Roseau,1920,9300
14526, Niue,19,12400
14527, Brunei,20,11600
14528, Fiji Islands,19,5400
14529, Gibraltar,20,24100
14530, Montenegro,19,6500
14531,Pago Pago,1930,12400
14532, Honduras,20,11600
14533,Kiev,1950,20900
14534, Gambia The,20,11600
14535, Nigeria,19,5400
14536, Mali,20,9300
14537,Dili,1960,24100
14538, Colombia,20,3100
14539, Pakistan,19,5400
14540, Chile,20,5400
14541, Paraguay,20,12400
14542,Gaborone,1970,9000
14543,Paramaribo,1960,9300
14544,Jamestown,1950,20900
14545,Kathmandu,1960,9300
14546,Kinshasa,1950,9300
14547, Tajikistan,20,6500
14548, Panama,20,5400
14549, Cape Verde,20,9300
14550, Greece,20,9000
14551,Mexico City,1930,12400
14552, Oceania,21,11600
14553, Saint Pierre and Miquelon,20,20900
14554, Armenia,19,20900
14555, Reunion,20,39500
14556, Jordan,20,3100
14557, Jordan,19,5400
14558, Saudi Arabia,19,12400
14559, Man (Isle of),19,12400
14560, Zimbabwe,20,25800
14561, Asia,21,5400
14562, Cuba,19,6500
14563, Latvia,19,6500
14564, Eastern Africa,21,11600
14565,Cairo,1920,6500
14566, Sao Tome and Principe,20,11600
14567, Burkina Faso,19,22200
14568,Port of Spain,1920,9300
14569, New Zealand,20,6500
14570, Suriname,19,17200
14571, Cambodia,19,20900
14572, Chile,20,9300
14573, Costa Rica,20,17200
14574, Cyprus,19,11600
14575, Chile,19,12400
14576,Buenos Aires,1930,6500
14577, Korea South,20,9300
14578, Caribbean,18,11600
14579,Tunis,1930,12400
14580,Tokyo,1910,34400
14581, Southern Europe,18,25800
14582, Serbia,19,11600
14583, Kiribati,19,22200
14584, Iraq,20,12400
14585, Europe,21,6500
14586, Central America,21,20900
14587, Saudi Arabia,20,25800
14588,San Jose,1890,17200
14589, Brunei,20,11600
14590,Bujumbura,1970,24100
14591,Belgrade,1890,17200
14592, Russia,20,9300
14593, Moldova,20,17200
14594, Germany,19,25800
14595, China,19,9300
14596, Mauritius,20,20900
14597, Tunisia,19,24100
14598, Israel,20,12400
14599, Saint Helena,19,17200
14600, United Arab Emirates,20,20900
14601,Belgrade,1890,20900
14602, Sint Maarten (Dutch part),19,9000
14603, Laos,19,9300
14604, Switzerland,19,9000
14605, United Kingdom,20,9000
14606, El Salvador,20,20900
14607, Central African Republic,20,9000
14608,Vatican City,1960,20900
14609, Cook Islands,20,9000
14610,Avarua,1960,20900
14611,Alofi,1970,39500
14612,New Delhi,1970,9000
14613, Laos,20,9000
14614, Tonga,20,5400
14615, Belize,20,6500
14616,Saipan,1940,9000
14617, Malaysia,19,5400
14618, Nigeria,19,11600
14619,Tegucigalpa,1960,24100
14620, Iran,19,6500
14621, Saint Vincent And The Grenadines,20,11600
14622, Serbia,19,6500
14623, Comoros,20,5400
14624, Swaziland,20,9300
14625, Niger,20,12400
14626, Martinique,20,6500
14627,Ouagadougou,1940,9300
14628, Congo The Democratic Republic Of The,19,9300
14629, Somalia,20,9300
14630, Paraguay,20,9000
14631, Estonia,19,3100
14632, Finland,19,9300
14633, Macau S.A.R.,19,24100
14634,Bridgetown,1930,17200
14635, Croatia (Hrvatska),19,6500
14636, Malaysia,20,3100
14637, Swaziland,20,34700
14638, Mauritius,20,17200
14639, Chad,20,3100
14640, Bulgaria,20,9300
14641,Stockholm,1960,43100
14642, Svalbard And Jan Mayen Islands,20,9300
14643,Amman,1940,9300
14644, Middle Africa,18,12400
14645, Malawi,20,20900
14646, Croatia (Hrvatska),19,12400
14647,Port-au-Prince,1940,22200
14648,Kigali,1940,22200
14649, Cambodia,20,11600
14650,Baku,1920,9300
14651, Aruba,19,22200
14652, Dominican Republic,20,6500
14653, Micronesia,19,9000
14654,Dili,1960,9300
14655,Roseau,1970,12400
14656, Israel,20,12400
14657,East Jerusalem,1930,22200
14658, Taiwan,20,9300
14659, Algeria,20,5400
14660,Baku,1940,9300
14661, Eritrea,20,6500
14662,Dakar,1930,5400
14663,Khartoum,1940,17200
14664, Namibia,20,11600
14665,Montevideo,1930,12400
14666,Port-aux-Francais,1930,24100
14667, Burkina Faso,19,9300
14668, Algeria,20,20900
14669, Austria,19,34400
14670, Slovenia,20,17200
14671, Yemen,20,25800
14672, Pitcairn Island,20,11600
14673, Honduras,20,5400
14674,St Peter Port,1950,9300
14675,Bissau,1950,9300
14676, Japan,19,9300
14677,Vaduz,1930,25800
14678,Stockholm,1920,20900
14679,Sofia,1930,34400
14680, Jordan,20,3100
14681, Swaziland,20,20900
14682, Namibia,20,9300
14683, Cocos (Keeling) Islands,20,9300
14684, South Africa,19,12400
14685, United States,19,9300
14686, Ethiopia,20,9300
14687, Kazakhstan,20,34400
14688, Caribbean,21,5400
14689, Nicaragua,20,9300
14690, Europe,21,11600
14691, San Marino,20,24100
14692, Kosovo,20,43100
14693, Asia,21,6500
14694, Taiwan,20,24100
14695, Kyrgyzstan,20,25800
14696, Oceania,21,12400
14697, South America,18,9000
14698, Bolivia,19,9300
14699, France,19,11600
14700, South Sudan,19,5400
14701, Palestinian Territory Occupied,20,9300
14702, Mauritius,19,24100
14703,Beijing,1920,24100
14704, Ecuador,20,12400
14705, Kiribati,20,20900
14706, Papua new Guinea,20,9300
14707, Guyana,19,9000
14708, Slovakia,19,9300
14709,Lilongwe,1940,6500
14710, Korea South,20,20900
14711, Palestinian Territory Occupied,20,25800
14712, Venezuela,20,9300
14713, New Caledonia,20,11600
14714,Dakar,1930,9300
14715,Tirana,1930,20900
14716, Central America,21,11600
14717, Qatar,19,11600
14718, Peru,19,5400
14719, Russia,20,9300
14720, Peru,19,20900
14721, Guam,19,20900
14722, Gabon,19,24100
14723, Eastern Africa,21,17200
14724, United States,20,17200
14725,Riga,1930,9300
14726, Belize,20,6500
14727,Niamey,1940,5400
14728, Guinea,20,5400
14729, Svalbard And Jan Mayen Islands,20,9000
14730, Jordan,20,42800
14731, Northern Mariana Islands,20,24100
14732,Suva,1960,9000
14733, Martinique,20,11600
14734, Tajikistan,20,5400
14735,Ljubljana,1940,11600
14736,Tarawa,1930,20900
14737,Pristina,1960,12400
14738,Gustavia,1930,9000
14739, South Sudan,20,6500
14740,Bridgetown,1940,11600
14741,Skopje,1960,3100
14742, Mexico,20,12400
14743, Andorra,20,22200
14744,Monaco,1930,9000
14745, Mexico,20,25800
14746, Christmas Island,19,12400
14747,Hanoi,1930,9000
14748, Niue,20,34700
14749, Pitcairn Island,20,9300
14750, Georgia,19,17200
14751, Norfolk Island,19,22200
14752, Eastern Africa,21,12400
14753, Russia,20,24100
14754, Micronesia,20,11600
14755, Bhutan,20,20900
14756, Afghanistan,20,12400
14757, Vatican City State (Holy See),20,12400
14758,Vientiane,1940,34400
14759, Bolivia,20,11600
14760, Hong Kong S.A.R.,20,9300
14761, Gambia The,20,9300
14762, Cook Islands,20,34400
14763, Mongolia,20,5400
14764, Zambia,20,11600
14765, Pitcairn Island,20,9300
14766, Palestinian Territory Occupied,20,9300
14767, Southern Europe,18,17200
14768, Saint-Barthelemy,19,12400
14769,Port of Spain,1950,22200
14770,Nay Pyi Taw,1910,9000
14771, Austria,20,34400
14772, Martinique,20,22200
14773, Azerbaijan,20,6500
14774,Mamoudzou,1950,17200
14775, Liechtenstein,19,6500
14776, Bosnia and Herzegovina,20,20900
14777, French Guiana,20,25800
14778, Benin,20,39500
14779,Asmara,1960,5400
14780,Paramaribo,1960,9300
14781,Quito,1960,20900
14782,Mariehamn,1950,3100
14783, Finland,20,25800
14784, Guam,20,11600
14785, Portugal,20,9000
14786, Solomon Islands,20,24100
14787, British Indian Ocean Territory,20,24100
14788,Port Moresby,1960,17200
14789, Peru,20,22200
14790, Estonia,20,3100
14791, United Arab Emirates,20,9300
14792, Azerbaijan,20,12400
14793, French Polynesia,20,9300
14794, Australia,20,6500
14795,Monaco,1950,34700
