,city,decade,Income ($)
14669,Vienna,1880,34400
14670,Ljubljana,1930,17200
14671,Sanaa,1930,25800
14672,Adamstown,1940,11600
14673,Tegucigalpa,1940,5400
14674,St Peter Port,1950,9300
14675,Bissau,1950,9300
14676,Tokyo,1860,9300
14677,Vaduz,1930,25800
14678,Stockholm,1920,20900
14679,Sofia,1930,34400
14680,Amman,20,3100
14681,Mbabane,1970,20900
14682,Windhoek,1910,9300
14683, Australia and New Zealand,20,9300
14684,Pretoria,1830,12400
14685,Washington,19-20,9300
14686,Addis Ababa,1920,9300
14687,Astana,1980,34400
14688,Kingston,21,5400
14689,Managua,1980,9300
14690, Western Europe,21,11600
14691,San Marino,1960,24100
14692,Pristina,20,43100
14693,Singapur,2010,6500
14694,Taipei,1980,24100
14695, Central Asia,20,25800
14696,West Island,2000,12400
14697, South America,18,9000
14698,Sucre,1820,9300
14699,Paris,19,11600
14700, Africa,19,5400
14701,East Jerusalem,1940,9300
14702,Port Louis,1830,24100
14703,Beijing,1920,24100
14704,Quito,1900,12400
14705,Tarawa,1920,20900
14706,Port Moresby,1910,9300
14707,Georgetown,1890,9000
14708,Bratislava,1870,9300
14709,Lilongwe,1940,6500
14710,Seoul,1910,20900
14711,East Jerusalem,1910,25800
14712,Caracas,1960,9300
14713,Noumea,1980,11600
14714,Dakar,1930,9300
14715,Tirana,1930,20900
14716,Tegucigalpa,2000,11600
14717,Doha,1860,11600
14718,Lima,1890,5400
14719,Moscow,1920,9300
14720,Lima,1890,20900
14721,Hagatna,1870,20900
14722,Libreville,1830,24100
14723,Kigali,2000,17200
14724,Washington,1990,17200
14725,Riga,1930,9300
14726,Belmopan,1940,6500
14727,Niamey,1940,5400
14728,Conakry,1960,5400
14729,Longyearbyen,1960,9000
14730,Amman,1960,42800
14731,Saipan,1950,24100
14732,Suva,1960,9000
14733,Fort-de-France,1950,11600
14734,Dushanbe,1970,5400
14735,Ljubljana,1940,11600
14736,Tarawa,1930,20900
14737,Pristina,1960,12400
14738,Gustavia,1930,9000
14739,Juba,1960,6500
14740,Bridgetown,1940,11600
14741,Skopje,1960,3100
14742,Mexico City,1910,12400
14743,Andorra la Vella,1980,22200
14744,Monaco,1930,9000
14745,Mexico City,1950,25800
14746,Flying Fish Cove,1890,12400
14747,Hanoi,1930,9000
14748,Alofi,1930,34700
14749,Adamstown,1920,9300
14750,Tbilisi,1850,17200
14751,Kingston,1880,22200
14752,Harare,2000,12400
14753,Moscow,1980,24100
14754,Palikir,1980,11600
14755,Thimphu,1950,20900
14756,Kabul,20,12400
14757,Vatican City,1970,12400
14758,Vientiane,1940,34400
14759, South America,19-20,11600
14760,Hong Kong,1910,9300
14761,Banjul,1920,9300
14762,Avarua,1910,34400
14763,Ulan Bator,1910,5400
14764,Lusaka,1920,11600
14765,Adamstown,1910,9300
14766,East Jerusalem,1900,9300
14767,Nicosia,1790,17200
14768,Gustavia,1880,12400
14769,Port of Spain,1950,22200
14770,Nay Pyi Taw,1910,9000
14771,Vienna,1980,34400
14772,Fort-de-France,1950,22200
14773,Baku,1980,6500
14774,Mamoudzou,1950,17200
14775,Vaduz,1880,6500
14776,Sarajevo,20,20900
14777,Cayenne,1970,25800
14778,Porto-Novo,1960,39500
14779,Asmara,1960,5400
14780,Paramaribo,1960,9300
14781,Quito,1960,20900
14782,Mariehamn,1950,3100
14783,Helsinki,1960,25800
14784,Hagatna,1900,11600
14785,Lisbon,1970,9000
14786,Honiara,20,24100
14787,Diego Garcia,1970,24100
14788,Port Moresby,1960,17200
14789,Lima,1960,22200
14790,Tallinn,1970,3100
14791,Abu Dhabi,1920,9300
14792,Baku,1950,12400
14793,Papeete,1950,9300
14794,Canberra,1950,6500
14795,Monaco,1950,34700
14796,New Delhi,1950,34400
14797,Macao,1930,12400
14798,Belgrade,1960,9300
14799,Freetown,1960,11600
14800,Podgorica,1910,39500
14801,Riyadh,1990,38600
14802,Santiago,1930,9300
14803,Riga,1950,12400
14804,Brussels,1940,3100
14805,Rabat,1950,20900
14806,Funafuti,1950,6500
14807,Thimphu,1900,9300
14808,Santiago,1900,9000
14809,London,1920,6500
14810,Luxembourg,1920,9300
14811,Apia,1950,38600
14812,Diego Garcia,1910,6500
14813,Muscat,1940,9000
14814,Nicosia,1930,9000
14815,Bratislava,1970,17200
14816,Manila,1970,9000
14817,The Valley,1880,9000
14818,Tirana,2000,5400
14819,Luxembourg,1930,6500
14820,Dushanbe,1990,9000
14821,Kingston,1830,34400
14822,Praia,1870,11600
14823, Oceania,19,25800
14824,The Valley,1940,6500
14825,Colombo,1920,9300
14826,Banjul,1920,9300
14827,Basseterre,1970,3100
14828,Pristina,1950,9300
14829,Lisbon,1920,17200
14830,Seoul,1910,34400
14831,Nouakchott,1930,24100
14832,Kinshasa,1930,5400
14833,Nuuk,1930,9000
14834,Moscow,1930,12400
14835,Manila,1900,9300
14836,Porto-Novo,1920,9000
14837,Stanley,1910,25800
14838,Vatican City,1910,9300
14839,Santo Domingo,1920,9000
14840,Palikir,1920,11600
14841,Funafuti,1920,9300
14842,Saint-Pierre,1920,17200
14843,Luxembourg,1910,9000
14844,Road Town,1920,12400
14845,Dhaka,1930,9000
14846,Diego Garcia,1920,11600
14847,St Peter Port,1920,20900
14848,Porto-Novo,1920,34700
14849,Nouakchott,1910,34400
14850,Kuwait City,1920,11600
14851,Yamoussoukro,1910,11600
14852,Melekeok,1900,12400
14853,Yamoussoukro,1920,9000
14854,Libreville,1940,11600
14855,Amsterdam,1930,11600
14856,Kingston,1910,12400
14857,Oslo,1910,11600
14858,Kathmandu,1900,6500
14859,Baghdad,20,12400
14860,Nuuk,1910,9000
14861,Addis Ababa,1970,6500
14862,St. George's,1890,34700
14863,Bamako,1900,11600
14864,Monaco,1960,5400
14865,Copenhagen,1910,9000
14866,Ankara,1970,20900
14867,Accra,1950,22200
14868,Nicosia,1960,12400
14869,Port of Spain,1940,11600
14870,Dushanbe,1960,9300
14871,Cayenne,1950,9000
14872,Monaco,1940,25800
14873,The Valley,1950,12400
14874,Ankara,19,6500
14875,Nay Pyi Taw,1860,12400
14876,Dili,1930,9300
14877,Brazzaville,1980,6500
14878,"Douglas, Isle of Man",1980,5400
14879,Palikir,1980,9000
14880,Vilnius,1910,17200
14881,Vatican City,1900,6500
14882,Sarajevo,1930,11600
14883,Washington,1900,12400
14884,Nay Pyi Taw,1920,17200
14885,Athens,1930,12400
14886,San Salvador,1930,6500
14887,Montevideo,1890,11600
14888, Africa,19,20900
14889,Tokyo,1890,6500
14890,Jerusalem,1930,9300
14891,Maseru,1940,9000
14892,Praia,1910,24100
14893,Vilnius,1950,34400
14894,Bern,1940,25800
14895,Lima,1870,9300
14896,Luanda,1930,17200
14897,Nuku'alofa,1890,17200
14898,Freetown,1930,11600
14899,Singapur,1920,6500
14900,Nuuk,1900,11600
14901,Vilnius,1920,5400
14902,Bucharest,1870,17200
14903,Gaborone,1940,12400
14904,Lima,1940,20900
14905,Reykjavik,1950,9000
14906,Sanaa,1900,9300
14907,Kampala,1920,24100
14908, Western Asia,21,24100
14909,Kabul,1950,17200
14910,Kathmandu,1940,6500
14911,Astana,1960,9300
14912,Havana,1920,20900
14913,Port Moresby,1970,24100
14914,Dili,1950,9300
14915,Bangui,1930,9300
14916,Cockburn Town,1980,9300
14917,Guatemala City,19-20,20900
14918,Basseterre,1960,20900
14919,Pyongyang,1980,9000
14920,Honiara,1950,9000
14921,Maputo,1920,12400
14922,Pago Pago,1960,17200
14923,Oslo,1820,39500
14924,Islamabad,1910,9300
14925,Willemstad,18,6500
14926,Belmopan,1870,3100
14927,Ashgabat,1950,9000
14928, Africa,19,25800
14929,Bridgetown,1920,12400
14930,Malabo,1930,20900
14931,Moscow,1930,22200
14932,Melekeok,1950,9300
14933,Bridgetown,1990,5400
14934,Kigali,1890,6500
14935,Berlin,1900,25800
14936,Tokyo,1980,17200
14937,Amman,1940,9000
14938,Tegucigalpa,1900,9300
14939,Maseru,1930,9000
14940,Porto-Novo,1950,9300
14941,Port-aux-Francais,1930,9300
14942,Road Town,1980,9000
14943,Mogadishu,1990,9300
14944,Dushanbe,1960,9300
14945,San Jose,2000,9300
14946,Beijing,1890,9000
14947,San Marino,1960,12400
14948,Port-au-Prince,1960,22200
14949,Damascus,1950,3100
14950,Marigot,1950,9300
14951,Islamabad,1930,20900
14952,Chisinau,1940,11600
14953,Budapest,1950,9000
14954,Podgorica,1950,9300
14955,Bern,1950,9300
14956,Stanley,1940,17200
14957,Basse-Terre,1960,11600
14958,Funafuti,1940,12400
14959,Stockholm,1970,20900
14960,Prague,1950,11600
14961,Porto-Novo,1950,9300
14962,Singapur,1890,12400
14963,Flying Fish Cove,1920,17200
14964,Andorra la Vella,1950,11600
14965,Jamestown,1960,12400
14966,Malabo,1940,25800
14967,Mariehamn,1950,12400
14968,Bucharest,1940,17200
14969,The Valley,1910,6500
14970,Macao,1940,17200
14971,Sofia,1970,11600
14972,Brasilia,1900,12400
14973,Mexico City,1940,22200
14974,Saint Helier,19,12400
14975,Montevideo,1980,24100
14976,Windhoek,1930,9300
14977,Hanoi,1910,20900
14978,Gustavia,1920,9000
14979,Nouakchott,1930,9300
14980,Bujumbura,1930,9300
14981,Tegucigalpa,1960,9300
14982,Bangkok,1960,9300
14983,Apia,1960,17200
14984,Paris,1840,9000
14985,London,1940,9000
14986,Tallinn,1900,9000
14987, Middle Africa,20,34400
14988,Port Vila,1920,11600
14989,Georgetown,1920,24100
14990,Gaborone,1910,17200
14991,Bern,1950,3100
14992,Amman,1940,12400
14993,Bujumbura,1960,9000
14994,Thimphu,1980,17200
14995,Luxembourg,1960,6500
14996,Diego Garcia,1930,5400
14997,Palikir,1950,11600
14998,Jakarta,1970,11600
14999,Sao Tome,1970,22200
15000,Maseru,1940,38600
15001,Chisinau,1960,9300
15002,Longyearbyen,1980,9300
15003,Doha,1950,25800
15004,Moroni,1950,34400
15005,Havana,1930,24100
15006,Tarawa,1950,12400
15007,Stockholm,1930,17200
15008,Port-au-Prince,1960,39500
15009,Panama City,1810,17200
15010,Jakarta,1900,17200
15011,Asmara,1890,34400
15012,Vientiane,20,34400
15013,El-Aaiun,1910,22200
15014,Oslo,1900,38600
15015,Panama City,1940,11600
15016,Gibraltar,1960,9300
15017,Nouakchott,1800,9300
15018,Georgetown,1890,17200
15019,Ankara,1960,9300
15020,Beijing,2010,9300
15021, Micronesia,20,9300
15022,Sarajevo,1980,9300
15023,Helsinki,1940,25800
15024,Brasilia,1920,9300
15025,Castries,1920,5400
15026,Castries,1940,11600
15027,Abuja,1890,9300
15028,Marigot,1950,34400
15029,Djibouti,1950,22200
15030,San Juan,1940,17200
15031,Abuja,1950,12400
15032,Saint Helier,1960,25800
15033,Cayenne,1970,9000
15034,Port Vila,1970,9300
15035,Kabul,1950,25800
15036,Rabat,1950,34400
15037,Cairo,1950,20900
15038,Maputo,1890,6500
15039,Vilnius,1890,9000
15040,Bangkok,1920,11600
15041, Micronesia,20,5400
15042,Saint-Denis,1970,9300
15043,Port Vila,1950,9000
15044,Helsinki,1870,12400
15045,Plymouth,1860,25800
15046,Sucre,1950,6500
15047,Dakar,1920,17200
15048,Addis Ababa,20,11600
15049,Quito,1880,9300
15050,Lisbon,19,34700
15051,Brazzaville,1950,6500
15052,Vatican City,1960,43100
15053,Apia,1970,24100
15054,Islamabad,1940,6500
15055,Doha,1920,9000
15056,Saipan,1940,11600
15057,Singapur,1960,12400
15058,Algiers,1940,25800
15059,Jakarta,1970,9300
15060,Honiara,1940,5400
15061,Santiago,1930,5400
15062,Saint-Pierre,1970,20900
15063,Paramaribo,1970,43100
15064,Vaduz,1950,3100
15065, Southern Africa,20,9300
15066,Port Vila,1960,20900
15067,Pyongyang,1960,9300
15068,Tashkent,1930,9000
15069,Abuja,1970,6500
15070,Asmara,1900,17200
15071,Ulan Bator,1970,24100
15072,Torshavn,1970,42800
15073,Praia,1970,12400
15074,Thimphu,1950,34400
15075,Jakarta,1830,9300
15076,Mamoudzou,1970,9300
15077,Jamestown,1970,20900
15078,Juba,1970,11600
15079,New Delhi,1970,22200
15080,Bogota,1920,24100
15081,Helsinki,1900,12400
15082,Madrid,1920,5400
15083,Antananarivo,1980,24100
15084,Saint-Pierre,1900,6500
15085,Lima,1920,17200
15086,Bratislava,1920,6500
15087,N'Djamena,1910,5400
15088,Road Town,1920,11600
15089, Southern Africa,21,20900
15090, Polynesia,21,22200
15091,Khartoum,1930,3100
15092,Bratislava,1930,9000
15093,El-Aaiun,1920,22200
15094,Jakarta,19,9300
15095,Saint-Denis,1920,5400
15096, Southern Europe,21,17200
15097,Pretoria,1970,9300
15098,Bangui,1920,25800
15099,Fort-de-France,1870,12400
15100,Alofi,1900,12400
15101,Tegucigalpa,19-20,9000
15102,"Douglas, Isle of Man",1910,5400
15103,Castries,1830,20900
15104,Tirana,1890,5400
15105,Hong Kong,1920,6500
15106,Baku,1930,9300
15107,Vienna,1940,9300
15108,Kralendijk,1840,11600
15109,Victoria,1960,38600
15110,Maseru,1930,6500
15111,Addis Ababa,1930,20900
15112,Asmara,1960,12400
15113,Lima,1810,9300
15114,Seoul,1920,9300
15115,Adamstown,1930,9000
15116,Georgetown,1820,12400
15117,Hong Kong,1980,5400
15118,Niamey,1980,24100
15119,Montevideo,1970,11600
15120,Flying Fish Cove,1970,17200
15121,Gustavia,1970,39500
15122,Ljubljana,1940,9300
15123,Rome,1970,5400
15124,N'Djamena,1940,6500
15125,Kinshasa,1970,11600
15126,Juba,1940,12400
15127,Papeete,1940,22200
15128,Tokyo,1970,9300
15129,Damascus,1940,24100
15130,Saint-Denis,1960,9000
15131,Skopje,1940,34400
15132,Rabat,1970,25800
15133,Baghdad,1970,20900
15134,Basseterre,1970,24100
15135,Manama,19,9000
15136,Doha,1920,9000
15137,Stockholm,1920,38600
15138,Lusaka,1990,9300
15139,Bishkek,1860,22200
15140,Gustavia,1990,12400
15141, Africa,19,3100
15142,Bissau,1940,9300
15143,Astana,1980,3100
15144,Abuja,1940,9300
15145,Hamilton,1850,20900
15146,Managua,1950,11600
15147, Africa,19,9000
15148,London,1950,22200
15149,Tbilisi,1970,9300
15150,Madrid,1930,11600
15151,Tallinn,1970,6500
15152,Andorra la Vella,19,20900
15153, Middle Africa,20,9300
15154,Tehran,1980,17200
15155,Tirana,1970,20900
15156,Vaduz,1980,24100
15157,Roseau,1980,9300
15158,Phnom Penh,1980,9300
15159, Western Africa,20,22200
15160,West Island,1990,34400
15161,Rabat,1960,9300
15162,Tripolis,1960,5400
15163,Harare,1960,24100
15164,Philipsburg,1890,34700
15165,Conakry,1940,17200
15166,Athens,1860,5400
15167,Kuala Lumpur,1940,3100
15168, South America,21,9300
15169,Apia,1930,20900
15170,Noumea,21,17200
15171,Luanda,1930,17200
15172,Monaco,20,6500
15173, Caribbean,21,38600
15174, Southern Europe,19,9000
15175,Mbabane,1930,17200
15176,Tehran,1940,12400
15177,Apia,1910,20900
15178,El-Aaiun,1940,9000
15179,Monaco,1940,6500
15180,San Marino,1940,22200
15181,Bangkok,1960,17200
15182,Honiara,1960,9000
15183,Cairo,1980,20900
15184,Dhaka,1980,6500
15185,Sucre,1960,17200
15186,Dhaka,21,9000
15187,Lome,1930,25800
15188,Windhoek,1970,22200
15189,Astana,1930,11600
15190,Mamoudzou,1900,24100
15191,Mogadishu,1960,9000
15192,Luanda,1970,9300
15193,Cockburn Town,1830,20900
15194,Freetown,1900,24100
15195,Banjul,1890,17200
15196,Asuncion,19-20,12400
15197,Lome,1900,20900
15198,Nuku'alofa,1930,22200
15199,Tbilisi,1940,5400
15200,Montevideo,1940,20900
15201,"Douglas, Isle of Man",1940,12400
15202,Dili,1960,11600
15203,Honiara,1940,9000
15204,Mbabane,1930,9300
15205,Maseru,1960,17200
15206, Southern Asia,20,43100
15207,Yaren,1980,9300
15208,Bridgetown,1940,34700
15209,Manila,1970,9300
15210,Vatican City,1970,22200
15211,George Town,1970,17200
15212,Cockburn Town,1960,9300
15213,Valletta,1940,9000
15214,Ulan Bator,1950,25800
15215,Antananarivo,1950,9000
15216,Wellington,1950,5400
15217,Hagatna,1950,3100
15218,Pristina,1950,17200
15219,Sucre,1970,25800
15220,Santo Domingo,1950,24100
15221,Hagatna,1920,11600
15222,Port Louis,1930,12400
15223,Nicosia,1920,43100
15224,Lilongwe,1960,6500
15225,Tarawa,1940,9000
15226,Papeete,1950,9300
15227,San Salvador,1980,34700
15228,"Douglas, Isle of Man",1970,22200
15229,San Juan,1970,6500
15230,Nuku'alofa,1970,17200
15231,Colombo,1930,5400
15232,Seoul,1890,9000
15233,Kampala,1940,17200
15234,Castries,1910,12400
15235,Zagreb,1930,6500
15236,Hong Kong,21,17200
15237,Colombo,1940,6500
15238,Minsk,1900,5400
15239,Dodoma,1930,9300
15240,Kiev,1970,9000
15241,Port Vila,1960,22200
15242,West Island,1970,34400
15243,Tokyo,1910,9300
15244,Ljubljana,1910,9300
15245,Yaren,1930,5400
15246,Gustavia,1960,9300
15247,Torshavn,1790,17200
15248,Sao Tome,1890,5400
15249, South-Eastern Asia,19,17200
15250,Port Moresby,1910,9000
15251,Tripolis,1940,34400
15252,Lima,1940,9300
15253, Northern Europe,18,5400
15254,Ljubljana,1980,24100
15255,Buenos Aires,1960,20900
15256,Sucre,1970,9000
15257,Tegucigalpa,1960,12400
15258,Abuja,1920,24100
15259,Zagreb,1940,5400
15260,Bishkek,1830,6500
15261,Gustavia,1950,5400
15262,Saipan,1960,12400
15263,Juba,1930,12400
15264,Riga,1940,38600
15265,Kuwait City,1940,5400
15266,Papeete,20,9000
15267,Avarua,1920,24100
15268,Mamoudzou,1950,9300
15269,Athens,1970,9000
15270,Beijing,1960,9000
15271,Yerevan,1920,22200
15272,Andorra la Vella,1940,12400
15273,Pretoria,1930,11600
15274,Cayenne,1970,12400
15275,Abu Dhabi,1940,3100
15276,Dakar,1940,34400
15277,Pristina,1940,24100
15278,Abu Dhabi,1930,24100
15279,Jakarta,1930,11600
15280,West Island,1930,9300
15281,Stockholm,1910,12400
15282,Gustavia,1840,20900
15283, Africa,19,5400
15284,Port Vila,19,3100
15285,Amsterdam,1930,17200
15286,Dili,1930,25800
15287,Brussels,1880,17200
15288,Sarajevo,1920,22200
15289,Valletta,1920,12400
15290,Prague,1910,9300
15291,Male,1940,12400
15292,Stockholm,1920,9300
15293,Kralendijk,1930,22200
15294,Algiers,1920,11600
15295,Athens,1920,11600
15296,Nuuk,1920,5400
15297,Kingston,1860,9300
15298,Kigali,1930,22200
15299,Monaco,1910,9000
15300,Tunis,1940,11600
15301,Moroni,1910,20900
15302,Lome,1940,20900
15303,Athens,1940,17200
15304,Taipei,1950,5400
15305,Pago Pago,1970,34400
15306,Islamabad,18,9300
15307,Libreville,1960,25800
15308,Muscat,1960,25800
15309,Sucre,2000,11600
15310,Pago Pago,1950,9000
15311,Freetown,1950,5400
15312,Marigot,1950,17200
15313,Nuuk,1910,5400
15314,Stanley,1940,9000
15315,Colombo,1960,12400
15316,Brasilia,1970,38600
15317,Libreville,1920,17200
15318,Mata Utu,1860,9300
15319,Vatican City,1970,9300
15320,Yamoussoukro,1880,20900
15321,Noumea,1860,12400
15322,Kralendijk,1870,9000
15323,Doha,1870,24100
15324,Sofia,1970,3100
15325,Kuwait City,1970,22200
15326,San Juan,1960,9000
15327,Marigot,1950,9000
15328,Luanda,1940,9000
15329,Yamoussoukro,1970,20900
15330,Madrid,1940,6500
15331,Panama City,1950,9000
15332,Skopje,1940,12400
15333,Lusaka,1950,9300
15334,Stockholm,1940,25800
15335,Mariehamn,1930,24100
15336,Castries,1940,9000
15337,Longyearbyen,1940,11600
15338,Port Moresby,1950,9000
15339,Ouagadougou,1940,6500
15340,Sarajevo,1930,9300
15341,Islamabad,1940,11600
15342,Ankara,1900,6500
15343,Yerevan,1940,11600
15344,Vienna,1930,11600
15345,Belmopan,1850,3100
15346,Budapest,1930,20900
15347,Tirana,19,20900
15348,Noumea,1960,9300
15349,Banjul,1950,9000
15350,Stockholm,1950,3100
15351,Marigot,1940,22200
15352,Vaduz,1960,9000
15353,Saint-Pierre,1950,17200
15354,Yerevan,1920,17200
15355,Brussels,1910,9000
15356,Bissau,1920,9000
15357,Vatican City,1940,3100
15358,Ljubljana,1960,9000
15359,Saint-Denis,1960,9000
15360,Chisinau,1960,9300
15361,East Jerusalem,1970,20900
15362,Bujumbura,1960,17200
15363,Papeete,1960,9000
15364, Africa,19,39500
15365,Prague,1930,9300
15366,Yamoussoukro,1890,11600
15367,Sarajevo,1900,9300
15368,Hong Kong,1950,11600
15369,Colombo,1960,9000
15370,Skopje,1970,11600
15371,Minsk,1960,34700
15372,Port Vila,1960,9300
15373,Porto-Novo,1980,12400
15374,Nay Pyi Taw,1950,3100
15375,Yamoussoukro,1910,20900
15376,Kingston,1930,34400
15377,Port-aux-Francais,1880,17200
15378,Havana,1950,9300
15379,Lima,1850,24100
15380,Kingstown,1950,6500
15381,Seoul,1800,12400
15382,Sucre,1890,9300
15383,Port of Spain,1900,9300
15384,Bissau,1840,20900
15385,Tripolis,1900,9000
15386,Baghdad,1880,12400
15387,Honiara,1930,24100
15388,Wellington,1980,9300
15389,Addis Ababa,1820,25800
15390,Avarua,1960,12400
15391,Juba,1940,24100
15392,Castries,1920,17200
15393,Mexico City,1930,20900
15394,Porto-Novo,1960,24100
15395,Quito,1910,9000
15396,Papeete,1940,24100
15397,Asmara,1910,9300
15398,Moscow,1930,3100
15399,Brussels,1980,9300
15400,Athens,1910,17200
15401,Luxembourg,1950,9000
15402,Tashkent,19,17200
15403,Ottawa,1970,22200
15404,Gibraltar,1970,11600
15405,Port of Spain,1930,34700
15406,Hanoi,1920,6500
15407,Nuku'alofa,1920,17200
15408,Thimphu,1950,24100
15409,Zagreb,1950,12400
15410,Zagreb,1950,9300
15411,Male,1960,11600
15412,West Island,1930,12400
15413,Buenos Aires,19-20,17200
15414, Caribbean,19-20,20900
15415,Suva,1970,9300
15416,Doha,1950,9000
15417,Bangkok,20,6500
15418,Vientiane,1950,9300
15419,Roseau,1960,22200
15420,Bratislava,1980,17200
15421,Khartoum,1960,34700
15422,Pristina,20,11600
15423,Plymouth,1980,12400
15424,Nouakchott,20,20900
15425,Oranjestad,1930,9000
15426,Montevideo,1940,9300
15427,Tallinn,1900,22200
15428,Roseau,1940,22200
15429,Seoul,1970,9300
15430,Windhoek,1960,5400
15431,Skopje,1790,22200
15432,Maputo,1980,11600
15433,Budapest,1980,11600
15434,Tashkent,1980,11600
15435,Kabul,1930,11600
15436,Minsk,1950,20900
15437,Stockholm,1950,42800
15438,Beijing,19,17200
15439,Lusaka,1940,20900
15440,Zagreb,1940,6500
15441,Yaounde,1910,3100
15442,Tashkent,1960,9000
15443,Riga,19,5400
15444,Port-au-Prince,1970,25800
15445,Lima,1840,9300
15446,Juba,1970,20900
15447,Paris,1880,17200
15448,Mbabane,1950,11600
15449,Jamestown,1950,9000
15450,Tallinn,1940,9000
15451,Port Vila,1940,20900
15452,Rome,1930,6500
15453,Muscat,1940,9000
15454,Tbilisi,1960,25800
15455,Harare,2000,22200
15456,Mbabane,1960,12400
15457,Bratislava,1970,9000
15458,Colombo,1860,9300
15459,Canberra,1930,9300
15460,Basseterre,1950,34700
15461,Astana,1860,17200
15462,Kabul,1910,9000
15463,Chisinau,1930,9300
15464,Djibouti,1940,20900
15465,Torshavn,1920,9300
15466,Warsaw,1930,11600
15467,Monaco,1920,24100
15468,Dakar,1960,9000
15469,Nicosia,1940,43100
15470,Bamako,1930,9300
15471,Nuku'alofa,1940,11600
15472,Maseru,1950,6500
15473,Skopje,1950,11600
15474,Tehran,1950,20900
15475,Pristina,1960,3100
15476,Guatemala City,1930,6500
15477,Dakar,1940,11600
15478,Lilongwe,1920,11600
15479,Bogota,1980,6500
15480,Mamoudzou,1920,24100
15481,Monrovia,1940,9000
15482,Jamestown,1920,6500
15483,Hagatna,1930,5400
15484,Hamilton,1850,9300
15485,Berlin,1940,20900
15486,Ljubljana,1950,3100
